Date,Weighted_Price
2015-06-18,247.58454688067943
2015-06-19,247.03745857274663
2015-06-20,242.98036463192943
2015-06-21,243.13661097582923
2015-06-22,245.55603681720643
2015-06-23,244.73257657786812
2015-06-24,241.9429335034678
2015-06-25,241.38977603823838
2015-06-26,241.57021309293384
2015-06-27,245.94684611169794
2015-06-28,249.3673880308253
2015-06-29,252.96906105292825
2015-06-30,262.0167659563256
2015-07-01,258.82938211636844
2015-07-02,256.0126240438634
2015-07-03,254.83337877230215
2015-07-04,257.0929287080432
2015-07-05,264.1150371980884
2015-07-06,272.2574136357232
2015-07-07,267.34947006257494
2015-07-08,268.37247731178246
2015-07-09,269.2096016189191
2015-07-10,281.62317908661714
2015-07-11,291.4510796444419
2015-07-12,306.15082627617534
2015-07-13,293.3392465285923
2015-07-14,290.7647203415098
2015-07-15,290.7781858850252
2015-07-16,281.66892406671633
2015-07-17,277.1712485564435
2015-07-18,278.4706629458616
2015-07-19,276.20536442681816
2015-07-20,277.327812185978
2015-07-21,279.34635214947264
2015-07-22,276.6318407049013
2015-07-23,277.1178744828992
2015-07-24,283.9201111287636
2015-07-25,289.0748052744294
2015-07-26,291.50507366327133
2015-07-27,291.35495851354466
2015-07-28,294.68534488083105
2015-07-29,290.7519526436119
2015-07-30,287.8264577040185
2015-07-31,284.8452457367799
2015-08-01,280.5859168633098
2015-08-02,279.83048777328025
2015-08-03,282.99303380198825
2015-08-04,283.9425680997773
2015-08-05,282.8505132598451
2015-08-06,279.06571380431535
2015-08-07,278.16816941222226
2015-08-08,272.32880651951956
2015-08-09,264.08168452043566
2015-08-10,264.5492073024813
2015-08-11,265.9617509016534
2015-08-12,268.4039624436643
2015-08-13,264.99681931730595
2015-08-14,265.24664058628724
2015-08-15,264.8559137607355
2015-08-16,257.87539458189826
2015-08-17,257.0748398754818
2015-08-18,253.257195020965
2015-08-19,232.00759484228027
2015-08-20,233.3897244621128
2015-08-21,234.05825330675188
2015-08-22,229.7491454054141
2015-08-23,229.94896787393276
2015-08-24,219.86113545896984
2015-08-25,215.51333677881848
2015-08-26,226.03761722143628
2015-08-27,226.19485406417365
2015-08-28,228.5321955342831
2015-08-29,230.00027558214364
2015-08-30,228.48738212798546
2015-08-31,228.96714317824947
2015-09-01,228.3335985220491
2015-09-02,228.58832755546436
2015-09-03,227.71512088693194
2015-09-04,229.47849508147573
2015-09-05,232.94997289879754
2015-09-06,240.27680366343
2015-09-07,240.70108056836628
2015-09-08,243.65432268033547
2015-09-09,240.30853450026413
2015-09-10,238.78726312192157
2015-09-11,239.87232109507542
2015-09-12,237.6117184122375
2015-09-13,231.74482503266748
2015-09-14,229.47849875806358
2015-09-15,229.989014917002
2015-09-16,228.26019511539633
2015-09-17,230.60442755919493
2015-09-18,233.12288332591353
2015-09-19,231.48866692385022
2015-09-20,230.40175885850562
2015-09-21,227.3549695265141
2015-09-22,228.48919672212264
2015-09-23,230.12615017141798
2015-09-24,232.2129167077862
2015-09-25,235.46478471985418
2015-09-26,234.20768857254814
2015-09-27,232.89818389110445
2015-09-28,237.36533329134508
2015-09-29,237.5982359517618
2015-09-30,236.73068402736683
2015-10-01,237.17855202363637
2015-10-02,237.7282829619355
2015-10-03,238.6320245236158
2015-10-04,238.86009104196017
2015-10-05,238.58532327958753
2015-10-06,243.64910867310758
2015-10-07,245.12194018871386
2015-10-08,243.79513354799346
2015-10-09,243.98355557298183
2015-10-10,244.7901673665055
2015-10-11,246.3741556546294
2015-10-12,246.86021759978124
2015-10-13,247.75834520376
2015-10-14,251.5213525117178
2015-10-15,254.34674204850236
2015-10-16,259.69140906616286
2015-10-17,268.3748255995292
2015-10-18,264.9682747595539
2015-10-19,262.9355955322792
2015-10-20,267.4336445513583
2015-10-21,268.3654873753906
2015-10-22,273.0613979855894
2015-10-23,277.3065533737611
2015-10-24,280.1253430731845
2015-10-25,289.8644899285067
2015-10-26,284.59047574330657
2015-10-27,292.7977368457372
2015-10-28,301.559271318812
2015-10-29,310.1013494936702
2015-10-30,324.8169783917752
2015-10-31,321.533384374904
2015-11-01,316.05906898082156
2015-11-02,338.0279117563721
2015-11-03,384.667022973175
2015-11-04,448.6670594690909
2015-11-05,400.25244340086164
2015-11-06,373.02525081473533
2015-11-07,383.94198258282904
2015-11-08,382.21016130287967
2015-11-09,375.30268010932696
2015-11-10,363.01744158696823
2015-11-11,314.77678010959187
2015-11-12,326.9747094959774
2015-11-13,333.34101179685155
2015-11-14,333.2639361570672
2015-11-15,326.6406807666279
2015-11-16,322.3852460079528
2015-11-17,335.19941118780866
2015-11-18,334.1904368276111
2015-11-19,331.1100768965305
2015-11-20,319.7556013499751
2015-11-21,324.6348013484337
2015-11-22,323.8486641189614
2015-11-23,323.3870357492369
2015-11-24,321.0123403415594
2015-11-25,322.94461550276117
2015-11-26,344.3151512507494
2015-11-27,357.1031603739432
2015-11-28,354.7317529777062
2015-11-29,361.61764492296766
2015-11-30,376.2338521740245
2015-12-01,366.5926359517726
2015-12-02,355.96920464789747
2015-12-03,362.5329415822144
2015-12-04,360.3692785471551
2015-12-05,374.8963227141548
2015-12-06,392.03552296198836
2015-12-07,392.7011817748309
2015-12-08,395.31954248979264
2015-12-09,416.8093781111043
2015-12-10,415.13017045786313
2015-12-11,434.460745771308
2015-12-12,432.88979086449643
2015-12-13,435.89837141202275
2015-12-14,441.5192120863889
2015-12-15,455.9082146524498
2015-12-16,456.69574864064975
2015-12-17,455.20893237695884
2015-12-18,459.5051186333677
2015-12-19,462.36069704622355
2015-12-20,451.008784289606
2015-12-21,436.994734017351
2015-12-22,438.00893599977917
2015-12-23,440.1895468528453
2015-12-24,454.3316687625478
2015-12-25,454.81741211626075
2015-12-26,429.4600106900404
2015-12-27,419.25590877495256
2015-12-28,424.15889325689744
2015-12-29,425.20974277666085
2015-12-30,429.36769745698615
2015-12-31,426.38445417343297
2016-01-01,432.7628154918514
2016-01-02,433.10249629227064
2016-01-03,429.0696761569199
2016-01-04,432.4341970969694
2016-01-05,432.35391217932
2016-01-06,430.4041313550626
2016-01-07,448.8302933151561
2016-01-08,454.42111333181737
2016-01-09,450.1671018424947
2016-01-10,444.9996697614211
2016-01-11,446.77510999888267
2016-01-12,445.9670897553014
2016-01-13,430.1564451113685
2016-01-14,430.8309386176176
2016-01-15,401.4575983714823
2016-01-16,371.4398498652257
2016-01-17,383.74369084123646
2016-01-18,382.574236292692
2016-01-19,382.56325252786183
2016-01-20,392.6494265674188
2016-01-21,413.33391721229725
2016-01-22,392.83669390890265
2016-01-23,388.5452029515485
2016-01-24,397.7032118069672
2016-01-25,395.31411945486
2016-01-26,392.95450336426916
2016-01-27,394.09128515441125
2016-01-28,382.9752005858381
2016-01-29,375.8784223402796
2016-01-30,377.4025236174175
2016-01-31,376.6638777317735
2016-02-01,372.50107839670466
2016-02-02,373.15004492034575
2016-02-03,371.0249950967071
2016-02-04,378.64639860959363
2016-02-05,387.0665366102768
2016-02-06,376.19179864277777
2016-02-07,375.68114154038375
2016-02-08,375.4277063281994
2016-02-09,373.2073621270298
2016-02-10,377.95677277332453
2016-02-11,377.8475989780532
2016-02-12,380.7688128391833
2016-02-13,387.624146723819
2016-02-14,398.3818067307559
2016-02-15,401.9694113235467
2016-02-16,402.9997181655243
2016-02-17,414.28310336085985
2016-02-18,419.7353163015943
2016-02-19,419.3904253378837
2016-02-20,430.8822223453532
2016-02-21,437.9102845513158
2016-02-22,436.7300463078905
2016-02-23,425.7082578462209
2016-02-24,420.2071407773245
2016-02-25,422.38172063398474
2016-02-26,423.5005968300623
2016-02-27,431.49832200059757
2016-02-28,428.94706910025053
2016-02-29,435.84954850337596
2016-03-01,433.2446369105058
2016-03-02,430.70268200086446
2016-03-03,420.73500036770815
2016-03-04,418.357791465672
2016-03-05,402.39580593862286
2016-03-06,404.7603358643934
2016-03-07,409.43690931629004
2016-03-08,411.80897462878505
2016-03-09,411.4291176247291
2016-03-10,413.6776722293923
2016-03-11,419.2675973328924
2016-03-12,413.4251424434
2016-03-13,412.8849751588809
2016-03-14,413.7099772295977
2016-03-15,415.59689409499015
2016-03-16,415.2733661051604
2016-03-17,417.9829536279677
2016-03-18,411.34843679676777
2016-03-19,407.03205335635437
2016-03-20,410.0099159880985
2016-03-21,409.16477134382114
2016-03-22,415.1382388706195
2016-03-23,416.676685581237
2016-03-24,416.0816244803884
2016-03-25,415.37487969121776
2016-03-26,415.94462871377704
2016-03-27,421.5563951518409
2016-03-28,422.8482213958675
2016-03-29,417.38348899111713
2016-03-30,412.8838264764672
2016-03-31,415.05821027495796
2016-04-01,415.45494020892545
2016-04-02,418.63589409386464
2016-04-03,417.99605409633483
2016-04-04,418.44511716048856
2016-04-05,421.2459929966593
2016-04-06,421.80598622464856
2016-04-07,420.7005786986667
2016-04-08,421.1076940112604
2016-04-09,416.6909903550593
2016-04-10,419.44694004679263
2016-04-11,420.6397840967262
2016-04-12,424.57035748517507
2016-04-13,424.3722828440628
2016-04-14,423.946965288185
2016-04-15,426.5820877964736
2016-04-16,429.9402630705978
2016-04-17,427.93335682954546
2016-04-18,427.572986588842
2016-04-19,429.5557467392797
2016-04-20,438.5249712802216
2016-04-21,445.09079290724634
2016-04-22,447.4748298725549
2016-04-23,447.8307940223015
2016-04-24,454.50025207409396
2016-04-25,460.97518223359
2016-04-26,465.73486107126513
2016-04-27,459.06251220743485
2016-04-28,445.3871234272147
2016-04-29,451.4158375691358
2016-04-30,452.3254263630484
2016-05-01,450.98166840046554
2016-05-02,445.2492243305011
2016-05-03,447.3483604177581
2016-05-04,447.5799025720411
2016-05-05,447.55307080176084
2016-05-06,453.0402900910031
2016-05-07,458.5801000393742
2016-05-08,457.7561078935715
2016-05-09,459.3490571616629
2016-05-10,455.42499569340566
2016-05-11,453.31820095163266
2016-05-12,451.9436433937325
2016-05-13,454.9665773246728
2016-05-14,455.87271083128593
2016-05-15,456.54721819947133
2016-05-16,456.38109219482203
2016-05-17,453.6619859153802
2016-05-18,454.01886161933714
2016-05-19,448.5530622143464
2016-05-20,441.5912209944989
2016-05-21,442.4224901585612
2016-05-22,440.41793762793935
2016-05-23,440.9857702424856
2016-05-24,444.747389767153
2016-05-25,447.5604653266905
2016-05-26,450.1348601685536
2016-05-27,471.17916066866906
2016-05-28,494.1065843558662
2016-05-29,517.5904116899599
2016-05-30,526.5722133428598
2016-05-31,534.4461887552087
2016-06-01,534.133310770202
2016-06-02,536.2905812942291
2016-06-03,557.8754694562035
2016-06-04,573.8335818588387
2016-06-05,573.9446748807084
2016-06-06,581.9474588383932
2016-06-07,581.3027283097684
2016-06-08,578.531520757127
2016-06-09,577.5955173875471
2016-06-10,576.1466508724054
2016-06-11,583.8279795915839
2016-06-12,640.6218565527324
2016-06-13,689.4684314814032
2016-06-14,687.2024080492373
2016-06-15,684.8800495259667
2016-06-16,740.8853618210259
2016-06-17,747.8933074195915
2016-06-18,750.8203825018313
2016-06-19,755.3209009420538
2016-06-20,745.9130603869362
2016-06-21,681.8065627475074
2016-06-22,648.389386034067
2016-06-23,590.732054563888
2016-06-24,653.3422023024589
2016-06-25,668.8945174278848
2016-06-26,635.4972668899079
2016-06-27,639.3354720099646
2016-06-28,648.090720856829
2016-06-29,632.5200495200993
2016-06-30,654.090462706737
2016-07-01,674.7389972298406
2016-07-02,690.3409859199623
2016-07-03,672.976588431153
2016-07-04,670.5369564370534
2016-07-05,672.4558192627752
2016-07-06,673.9253865683727
2016-07-07,640.3057653254871
2016-07-08,647.3403357468595
2016-07-09,649.07720800084
2016-07-10,645.912499491841
2016-07-11,648.6422512505164
2016-07-12,659.8486348150554
2016-07-13,662.1590239223682
2016-07-14,658.2194347360875
2016-07-15,663.5715819433502
2016-07-16,663.2384001059454
2016-07-17,671.4422253267084
2016-07-18,676.7470957055311
2016-07-19,671.5202808929645
2016-07-20,669.6267082520427
2016-07-21,663.8295306108527
2016-07-22,657.9210088861083
2016-07-23,653.1455004440876
2016-07-24,656.6016781463118
2016-07-25,656.1049350663721
2016-07-26,651.2309179855756
2016-07-27,653.406301177655
2016-07-28,654.5722265002571
2016-07-29,654.9442286226791
2016-07-30,654.9511219699127
2016-07-31,633.931889777934
2016-08-01,619.3114357651804
2016-08-02,588.3719172643109
2016-08-03,549.3363452416527
2016-08-04,570.7712872375973
2016-08-05,570.7935364519242
2016-08-06,573.990091117203
2016-08-07,590.7394875644056
2016-08-08,589.5620716084865
2016-08-09,585.843807166184
2016-08-10,590.535374698101
2016-08-11,592.1279766277644
2016-08-12,586.1933583391152
2016-08-13,585.7346167505593
2016-08-14,572.0047193970645
2016-08-15,567.0074477049891
2016-08-16,571.792290579207
2016-08-17,572.5437548442121
2016-08-18,572.0936208184269
2016-08-19,571.9488877289215
2016-08-20,575.5986996470259
2016-08-21,578.5547474863874
2016-08-22,580.3839739860782
2016-08-23,581.5431092070259
2016-08-24,578.6948186936481
2016-08-25,574.7285937339003
2016-08-26,577.221915010558
2016-08-27,571.9267510976639
2016-08-28,570.575457757632
2016-08-29,573.3263288517079
2016-08-30,574.6318381120421
2016-08-31,571.8429275965143
2016-09-01,570.3948414501949
2016-09-02,570.874358145534
2016-09-03,577.796649359829
2016-09-04,600.2736841085818
2016-09-05,602.4290195717266
2016-09-06,605.8713616566976
2016-09-07,610.5892995333334
2016-09-08,622.032777515522
2016-09-09,621.1255250000316
2016-09-10,622.2696356489786
2016-09-11,616.69994558897
2016-09-12,605.7207737958933
2016-09-13,607.0668014790145
2016-09-14,608.4349871364982
2016-09-15,606.9779812405561
2016-09-16,606.554192251676
2016-09-17,604.5760022345755
2016-09-18,606.2092035452966
2016-09-19,607.5321067528027
2016-09-20,607.0987703671822
2016-09-21,595.075032658573
2016-09-22,595.2308422202169
2016-09-23,597.7410481543673
2016-09-24,600.7876707032124
2016-09-25,598.87852701527
2016-09-26,602.5389395800428
2016-09-27,603.9529778944852
2016-09-28,603.5204698374018
2016-09-29,603.9686505855374
2016-09-30,605.0148624907877
2016-10-01,611.9184892983025
2016-10-02,609.0192909889423
2016-10-03,609.8476293700123
2016-10-04,607.9558536414814
2016-10-05,609.0584022677807
2016-10-06,609.3123292799207
2016-10-07,612.3482935378984
2016-10-08,614.4084328788359
2016-10-09,612.9436274468827
2016-10-10,614.5995012990586
2016-10-11,630.9348656202723
2016-10-12,636.1102666442806
2016-10-13,634.897113512802
2016-10-14,635.5587002391786
2016-10-15,638.4365597766052
2016-10-16,638.1881245478035
2016-10-17,636.023350126849
2016-10-18,635.7585974915124
2016-10-19,631.2949952416
2016-10-20,627.6645103708587
2016-10-21,629.4816216911772
2016-10-22,641.9539995128537
2016-10-23,651.1553014930552
2016-10-24,647.9632953926625
2016-10-25,652.1006279872978
2016-10-26,663.9655763225986
2016-10-27,679.8848661129773
2016-10-28,684.7155801623504
2016-10-29,704.2785683289361
2016-10-30,701.5786237671482
2016-10-31,698.3033010656724
2016-11-01,722.1221105932403
2016-11-02,724.9345463293936
2016-11-03,720.3729949655824
2016-11-04,697.5936663467486
2016-11-05,701.7660122476113
2016-11-06,706.8505307985638
2016-11-07,704.2206313490022
2016-11-08,706.167943906317
2016-11-09,725.9224020769258
2016-11-10,714.9045867887124
2016-11-11,715.5151857423502
2016-11-12,707.478708946944
2016-11-13,694.0922768243058
2016-11-14,700.9711946657218
2016-11-15,711.23694316015
2016-11-16,725.3337177849862
2016-11-17,743.5948728471416
2016-11-18,743.3346335697715
2016-11-19,748.3034302533979
2016-11-20,736.085115567894
2016-11-21,732.9764378766148
2016-11-22,742.4965728127892
2016-11-23,740.8370745612779
2016-11-24,735.8466226440538
2016-11-25,732.9295365412814
2016-11-26,730.6788505631034
2016-11-27,727.7966127587326
2016-11-28,729.4591003734304
2016-11-29,730.2673696468192
2016-11-30,738.2563887483833
2016-12-01,748.7755789838312
2016-12-02,767.2400429479454
2016-12-03,762.0359886247036
2016-12-04,759.7063533362822
2016-12-05,751.5064558380948
2016-12-06,755.5254561186147
2016-12-07,761.8890247944904
2016-12-08,767.6566698893841
2016-12-09,769.9250004337358
2016-12-10,772.2997077565636
2016-12-11,768.3282887763762
2016-12-12,774.6478475770749
2016-12-13,778.6206684995476
2016-12-14,777.0291029257241
2016-12-15,777.1455362863711
2016-12-16,778.8884116188926
2016-12-17,787.0194895428685
2016-12-18,787.9007900098289
2016-12-19,790.8717791719012
2016-12-20,791.8822899956275
2016-12-21,814.3945028386119
2016-12-22,857.1803870661294
2016-12-23,898.1813976966856
2016-12-24,900.0836004971941
2016-12-25,875.759740980123
2016-12-26,899.1383653335288
2016-12-27,919.1406079473084
2016-12-28,957.1142259906106
2016-12-29,968.3166372708145
2016-12-30,952.7091776124382
2016-12-31,956.367352554694
2017-01-01,981.6376879920928
2017-01-02,1013.1994836992341
2017-01-03,1019.992994631096
2017-01-04,1079.4340270746718
2017-01-05,1039.6553965903497
2017-01-06,930.9844761346293
2017-01-07,869.2476594676668
2017-01-08,915.2058142519439
2017-01-09,893.537224788353
2017-01-10,902.9640835240531
2017-01-11,839.5725957217129
2017-01-12,782.9702808317381
2017-01-13,807.3498780822555
2017-01-14,827.6149887666197
2017-01-15,817.0549635712499
2017-01-16,827.9068965405178
2017-01-17,876.8278190944579
2017-01-18,884.843356807933
2017-01-19,893.3780993527397
2017-01-20,895.3392533554093
2017-01-21,917.3512248033184
2017-01-22,921.0022294154252
2017-01-23,920.1016255163474
2017-01-24,906.5010226230745
2017-01-25,894.133240108852
2017-01-26,906.2160058601233
2017-01-27,917.3030716743561
2017-01-28,918.1126617799866
2017-01-29,916.4743844403479
2017-01-30,917.2173952373223
2017-01-31,941.6948909087207
2017-02-01,970.9856009977258
2017-02-02,993.3083895137148
2017-02-03,1011.6286481296514
2017-02-04,1018.9953495795555
2017-02-05,1018.327562124937
2017-02-06,1021.352131064914
2017-02-07,1042.1684467340249
2017-02-08,1053.3610815421803
2017-02-09,1020.9456760045042
2017-02-10,977.8629990185548
2017-02-11,1007.5524453870381
2017-02-12,1002.9858857063558
2017-02-13,997.7974196141666
2017-02-14,1006.3201472928425
2017-02-15,1009.3018832586176
2017-02-16,1027.246521442989
2017-02-17,1047.2750538860962
2017-02-18,1061.415463566893
2017-02-19,1052.5456970824373
2017-02-20,1058.0393032232464
2017-02-21,1102.1560277645744
2017-02-22,1123.4985109246993
2017-02-23,1148.6465192580952
2017-02-24,1185.0335216113758
2017-02-25,1166.1792613968285
2017-02-26,1165.8244162493409
2017-02-27,1186.2484776277777
2017-02-28,1192.389138528442
2017-03-01,1207.455749043086
2017-03-02,1241.0703039732844
2017-03-03,1272.9377266123702
2017-03-04,1267.6970081222757
2017-03-05,1258.6520904332838
2017-03-06,1274.8070206383868
2017-03-07,1251.99252843223
2017-03-08,1195.6930870610358
2017-03-09,1178.1794222096773
2017-03-10,1202.420779866336
2017-03-11,1167.1876736472043
2017-03-12,1198.4495991848357
2017-03-13,1234.4018405076922
2017-03-14,1244.6406572076924
2017-03-15,1251.6364505240888
2017-03-16,1218.6272207169254
2017-03-17,1130.215075149304
2017-03-18,1032.710789708256
2017-03-19,1009.8453678806069
2017-03-20,1034.6969645318454
2017-03-21,1084.5114656493163
2017-03-22,1051.7635140358898
2017-03-23,1036.1603172187292
2017-03-24,989.2708609476545
2017-03-25,926.4299970689157
2017-03-26,965.6647718384514
2017-03-27,1002.1217316751429
2017-03-28,1044.2849643268175
2017-03-29,1033.1074777278739
2017-03-30,1033.1810652222741
2017-03-31,1051.6547076463596
2017-04-01,1077.549240361317
2017-04-02,1080.5936711567913
2017-04-03,1126.75747505851
2017-04-04,1142.21000678605
2017-04-05,1129.667538618336
2017-04-06,1167.5770524199095
2017-04-07,1189.5167429260525
2017-04-08,1187.6849010190115
2017-04-09,1195.2263193941758
2017-04-10,1207.9652680844904
2017-04-11,1213.4894881716145
2017-04-12,1217.0043352694784
2017-04-13,1186.5392008140545
2017-04-14,1171.8911604797834
2017-04-15,1178.3230001337931
2017-04-16,1168.5849291604598
2017-04-17,1173.3932078539112
2017-04-18,1201.0701138789966
2017-04-19,1201.0539023711538
2017-04-20,1220.9909587109598
2017-04-21,1241.4508367305623
2017-04-22,1236.7279599848541
2017-04-23,1235.9590711545031
2017-04-24,1244.1463226028695
2017-04-25,1265.3097667421137
2017-04-26,1289.5089959983634
2017-04-27,1313.5646589238584
2017-04-28,1323.9591369769578
2017-04-29,1329.8945118621114
2017-04-30,1331.4286368618539
2017-05-01,1377.4017671821916
2017-05-02,1434.142637834252
2017-05-03,1472.3605155305918
2017-05-04,1540.260873989047
2017-05-05,1556.9845005293164
2017-05-06,1540.8298865545241
2017-05-07,1541.9670501659953
2017-05-08,1588.2436866276355
2017-05-09,1704.9144768664773
2017-05-10,1746.720333534335
2017-05-11,1827.4379292281433
2017-05-12,1769.3677022250902
2017-05-13,1704.1525350546658
2017-05-14,1781.9929602910654
2017-05-15,1732.0287646857776
2017-05-16,1709.2700574744817
2017-05-17,1774.7255333397418
2017-05-18,1825.4742787193547
2017-05-19,1926.1694922761872
2017-05-20,1973.9212155227822
2017-05-21,2022.2277678510686
2017-05-22,2110.7332839813525
2017-05-23,2192.7857281857964
2017-05-24,2367.0488623942497
2017-05-25,2555.1873316511483
2017-05-26,2384.44656108388
2017-05-27,2096.4010460433565
2017-05-28,2188.833978015909
2017-05-29,2240.701768698607
2017-05-30,2273.4726421428672
2017-05-31,2253.7657737641007
2017-06-01,2389.755090344965
2017-06-02,2429.302911934745
2017-06-03,2518.570964156763
2017-06-04,2524.7699031075244
2017-06-05,2602.1225099568214
2017-06-06,2834.813399518296
2017-06-07,2814.7588783951774
2017-06-08,2753.463649791877
2017-06-09,2823.998928768916
2017-06-10,2855.133053605852
2017-06-11,2907.1849046281804
2017-06-12,2798.4410824857246
2017-06-13,2715.913930990941
2017-06-14,2651.4243313765082
2017-06-15,2355.8537199926677
2017-06-16,2451.3388580671244
2017-06-17,2556.815918280446
2017-06-18,2564.159564217594
2017-06-19,2558.226580290431
2017-06-20,2661.553578713713
2017-06-21,2711.8828111902544
2017-06-22,2681.025246082412
2017-06-23,2718.037478484816
2017-06-24,2653.557365916567
2017-06-25,2557.95341327474
2017-06-26,2463.35296121397
2017-06-27,2406.9537841523133
2017-06-28,2534.057020479128
2017-06-29,2558.441582167084
2017-06-30,2523.5145578312054
2017-07-01,2461.34872184179
2017-07-02,2445.2220216764317
2017-07-03,2524.745824665077
2017-07-04,2596.789186031598
2017-07-05,2569.791088262275
2017-07-06,2593.5395124194274
2017-07-07,2541.728015714823
2017-07-08,2515.649259745349
2017-07-09,2538.776552615617
2017-07-10,2451.188852468107
2017-07-11,2339.393717280643
2017-07-12,2344.1274881271247
2017-07-13,2370.355093172328
2017-07-14,2277.4830701495644
2017-07-15,2072.4144247225504
2017-07-16,1938.9989240757768
2017-07-17,2057.216587550877
2017-07-18,2280.8116252649406
2017-07-19,2311.2961549699858
2017-07-20,2497.524333284975
2017-07-21,2718.7499056848696
2017-07-22,2782.444535968267
2017-07-23,2766.018589895213
2017-07-24,2753.580561578655
2017-07-25,2619.396349973734
2017-07-26,2498.5811447997876
2017-07-27,2569.732478442402
2017-07-28,2737.846356399857
2017-07-29,2717.0487735077854
2017-07-30,2674.908119592733
2017-07-31,2761.6551386447013
2017-08-01,2765.775441989622
2017-08-02,2713.653662839309
2017-08-03,2743.787178992012
2017-08-04,2828.7324743130466
2017-08-05,3159.418898963143
2017-08-06,3236.131553545652
2017-08-07,3310.659676238925
2017-08-08,3416.014058907563
2017-08-09,3340.4985523869686
2017-08-10,3393.033074365665
2017-08-11,3504.1066526456293
2017-08-12,3760.238543149748
2017-08-13,4022.941193268842
2017-08-14,4170.695620217533
2017-08-15,4166.3745425175275
2017-08-16,4167.250529014702
2017-08-17,4345.911638694841
2017-08-18,4227.16023072556
2017-08-19,4053.3776137049645
2017-08-20,4059.51804763089
2017-08-21,4021.185016969147
2017-08-22,3921.7669072629883
2017-08-23,4141.855469677583
2017-08-24,4180.333790890621
2017-08-25,4356.44703617539
2017-08-26,4310.661740042455
2017-08-27,4340.43389108118
2017-08-28,4304.709332845396
2017-08-29,4464.9189842242085
2017-08-30,4575.678175982112
2017-08-31,4670.16309111381
2017-09-01,4801.726152504463
2017-09-02,4681.924885268864
2017-09-03,4575.300758474092
2017-09-04,4361.0020818459025
2017-09-05,4251.829198648715
2017-09-06,4528.628474444762
2017-09-07,4584.060894554641
2017-09-08,4477.904309364486
2017-09-09,4292.01764763432
2017-09-10,4178.968042202979
2017-09-11,4210.156444826401
2017-09-12,4252.754073134468
2017-09-13,3932.675742032305
2017-09-14,3622.588150169026
2017-09-15,3409.0054310536857
2017-09-16,3695.8186297388656
2017-09-17,3634.043061056023
2017-09-18,3940.758767294689
2017-09-19,3962.6507356093134
2017-09-20,3937.2882574155396
2017-09-21,3788.97034512806
2017-09-22,3625.96812294192
2017-09-23,3715.5657516172937
2017-09-24,3694.9808246963153
2017-09-25,3822.0762837231873
2017-09-26,3914.6947590835352
2017-09-27,4037.267976628481
2017-09-28,4188.296366787969
2017-09-29,4144.69730767386
2017-09-30,4271.513593324573
2017-10-01,4290.272278589147
2017-10-02,4395.624036640304
2017-10-03,4309.744082427025
2017-10-04,4247.8427959968685
2017-10-05,4256.718232091371
2017-10-06,4359.781138737133
2017-10-07,4351.408802932462
2017-10-08,4497.856967223393
2017-10-09,4644.257043032598
2017-10-10,4811.672484697504
2017-10-11,4787.495371126676
2017-10-12,5116.37117208289
2017-10-13,5617.70742300007
2017-10-14,5666.540040318906
2017-10-15,5608.239015452096
2017-10-16,5673.460489912518
2017-10-17,5624.515181764939
2017-10-18,5401.502041588835
2017-10-19,5653.861011806982
2017-10-20,5789.820452306277
2017-10-21,6072.970268306421
2017-10-22,5909.2537383472645
2017-10-23,5866.64449978607
2017-10-24,5658.646805951572
2017-10-25,5547.22181180594
2017-10-26,5827.235680004516
2017-10-27,5820.642063519375
2017-10-28,5748.121104280506
2017-10-29,5890.569037306755
2017-10-30,6122.311358604302
2017-10-31,6241.215401678732
2017-11-01,6502.559380843147
2017-11-02,6952.020765214634
2017-11-03,7240.285579959721
2017-11-04,7258.382874781844
2017-11-05,7458.414757038106
2017-11-06,7227.118230046513
2017-11-07,7102.391076580251
2017-11-08,7386.463336391788
2017-11-09,7244.0399783568055
2017-11-10,6960.031576527164
2017-11-11,6554.555889592372
2017-11-12,6113.26426457432
2017-11-13,6347.140202244467
2017-11-14,6590.110155162141
2017-11-15,7047.112552616398
2017-11-16,7461.8509698074495
2017-11-17,7826.84843816277
2017-11-18,7696.234055591439
2017-11-19,7827.131551353376
2017-11-20,8090.706961414415
2017-11-21,8157.120615929167
2017-11-22,8194.445675129433
2017-11-23,8174.598065053015
2017-11-24,8167.721857813329
2017-11-25,8431.992744482324
2017-11-26,8971.770344226634
2017-11-27,9555.697055042778
2017-11-28,9832.286235978874
2017-11-29,10416.668393032614
2017-11-30,9887.543386804515
2017-12-01,10194.258507656845
2017-12-02,10937.496732534446
2017-12-03,11291.622579057102
2017-12-04,11345.150015838082
2017-12-05,11654.246298835087
2017-12-06,12577.930351895833
2017-12-07,14775.059048403471
2017-12-08,15429.64789883125
2017-12-09,14804.00010605625
2017-12-10,14132.601710642362
2017-12-11,16200.09235478889
2017-12-12,16730.288683196104
2017-12-13,16539.760724362503
2017-12-14,16337.658675465214
2017-12-15,17362.36948776832
2017-12-16,18176.445040534494
2017-12-17,19186.16961025625
2017-12-18,18716.81145947778
2017-12-19,18318.874083903404
2017-12-20,16831.69035647014
2017-12-21,16219.341431540277
2017-12-22,13756.40563389091
2017-12-23,14765.470556031943
2017-12-24,13652.628406286805
2017-12-25,13964.861683658317
2017-12-26,15242.607796604862
2017-12-27,15579.674561490972
2017-12-28,14246.326809279168
2017-12-29,14533.092247334027
2017-12-30,13207.977744208332
